Id,Sales
7098,4051.7847
7099,3887.2444
7100,5554.0317
7101,3133.1787
7102,4617.9165
7103,8499.856
7104,4327.1357
7105,12276.704
7106,10847.014
7107,4336.09
7108,5382.301
7109,5466.6685
7110,5428.6787
7111,4573.3438
7112,8772.497
7113,5986.9927
7114,6897.363
7115,3532.4746
7116,6565.6514
7117,4249.9526
7118,7129.819
7119,4895.0723
7120,4775.8613
7121,5442.984
7122,5562.9287
7123,6413.9575
7124,7748.7656
7125,5020.4893
7126,8154.6255
7127,5516.772
7128,7830.8057
7129,4933.995
7130,3979.656
7131,3980.9395
7132,6977.9062
7133,4912.3413
7134,5763.1187
7135,5248.0117
7136,7280.093
7137,3811.5518
7138,6483.8823
7139,5374.1646
7140,3320.0332
7141,11107.2
7142,14089.665
7143,5174.466
7144,5129.677
7145,7236.8994
7146,8445.406
7147,9647.157
7148,4322.577
7149,6094.0405
7150,4677.3887
7151,6528.3335
7152,3401.7244
7153,4493.518
7154,4201.229
7155,4499.21
7156,6623.4243
7157,4452.9907
7158,3372.2898
7159,5838.9287
7160,3157.7183
7161,3629.6812
7162,4868.2046
7163,5292.2183
7164,7463.3223
7165,6980.522
7166,5823.899
7167,5405.3345
7168,4969.983
7169,9418.95
7170,5956.286
7171,4165.9155
7172,4201.009
7173,7021.898
7174,3920.0427
7175,6107.5586
7176,2847.5918
7177,4288.289
7178,5355.1494
7179,5267.244
7180,4144.5435
7181,7495.9106
7182,7904.6987
7183,10375.995
7184,4880.8335
7185,7600.785
7186,2728.3855
7187,4392.624
7188,5138.399
7189,2981.4492
7190,6624.492
7191,4054.4954
7192,4570.8228
7193,7461.173
7194,8739.976
7195,6574.261
7196,4410.0176
7197,3500.9702
7198,8677.207
7199,7228.5176
7200,4720.3765
7201,4099.1978
7202,5499.4395
7203,7243.605
7204,3739.8115
7205,5175.458
7206,6313.6597
7207,6466.7437
7208,10984.866
7209,4175.42
7210,11197.686
7211,5262.569
7212,4185.0854
7213,2539.8398
7214,4857.6333
7215,4564.54
7216,4533.995
7217,5888.0664
7218,4102.1865
7219,3564.473
7220,5427.871
7221,2931.5522
7222,6466.676
7223,5581.5527
7224,6254.7925
7225,6996.9136
7226,3688.6252
7227,7614.4634
7228,5629.5073
7229,4823.5713
7230,4852.28
7231,4478.639
7232,8243.54
7233,5525.6035
7234,4014.4592
7235,5943.1426
7236,6673.642
7237,5713.7207
7238,4737.874
7239,7033.588
7240,4799.783
7241,5389.035
7242,4774.8413
7243,7310.5913
7244,4650.983
7245,4762.4644
7246,4220.7466
7247,3860.803
7248,3391.8833
7249,4006.3528
7250,6660.2563
7251,6972.1646
7252,8864.131
7253,8385.681
7254,6272.7524
7255,5424.5894
7256,4654.4585
7257,9873.509
7258,8236.859
7259,5222.7886
7260,7012.3403
7261,6673.3745
7262,4710.1846
7263,3258.036
7264,8844.049
7265,5255.8066
7266,5435.7773
7267,4807.8706
7268,2025.315
7269,8803.047
7270,5260.3857
7271,6358.502
7272,4322.5854
7273,4504.3496
7274,5544.372
7275,5650.2944
7276,5130.1616
7277,4878.813
7278,3565.6633
7279,3510.3374
7280,2387.995
7281,5610.595
7282,15748.747
7283,3720.7065
7284,4822.5415
7285,5630.807
7286,4333.8647
7287,4119.904
7288,4376.5513
7289,3245.9373
7290,5514.725
7291,5377.0205
7292,3113.5286
7293,6638.724
7294,3685.0977
7295,4055.5938
7296,7405.3335
7297,6103.5986
7298,8157.0054
7299,4015.3323
7300,5207.174
7301,3975.7363
7302,3936.114
7303,13297.462
7304,8187.576
7305,5272.7236
7306,4377.482
7307,3570.224
7308,4705.002
7309,3772.9102
7310,7772.734
7311,4405.397
7312,4399.5347
7313,5489.162
7314,3823.3616
7315,5307.065
7316,5457.4883
7317,5508.327
7318,5149.566
7319,3277.4504
7320,4661.2026
7321,4687.943
7322,7347.2764
7323,7006.951
7324,5781.376
7325,3358.0142
7326,6577.786
7327,4759.272
7328,3768.1514
7329,5753.4243
7330,5868.5317
7331,5383.112
7332,4853.1685
7333,5328.5674
7334,4691.763
7335,4863.7256
7336,5756.109
7337,5383.5894
7338,4147.32
7339,7263.177
7340,4672.7017
7341,3778.0676
7342,9383.255
7343,4533.3765
7344,3203.36
7345,6201.8022
7346,7632.6636
7347,7702.057
7348,4143.6895
7349,4596.107
7350,5023.8135
7351,6164.9404
7352,4552.4473
7353,6597.6987
7354,2651.021
7355,4449.352
7356,4744.26
7357,4373.8506
7358,3858.6565
7359,6035.511
7360,6032.0576
7361,5073.236
7362,6409.701
7363,4881.494
7364,6778.1772
7365,3804.9148
7366,5249.384
7367,5170.267
7368,6391.703
7369,6753.197
7370,2678.417
7371,7936.64
7372,5203.2065
7373,5847.121
7374,3982.9143
7375,3311.8213
7376,6197.012
7377,4360.329
7378,7226.36
7379,5200.384
7380,4529.6807
7381,6066.869
7382,5018.718
7383,4087.8035
7384,6243.1396
7385,4186.8027
7386,7130.077
7387,8424.063
7388,6114.4946
7389,3826.908
7390,4073.168
7391,3154.1355
7392,2576.7834
7393,6519.2485
7394,4170.504
7395,7103.4346
7396,3252.1235
7397,4486.909
7398,4660.6914
7399,7963.673
7400,4179.7954
7401,4128.4526
7402,4026.8894
7403,6232.9834
7404,4292.823
7405,6013.067
7406,6354.695
7407,7460.29
7408,6250.0693
7409,6100.6533
7410,4765.0586
7411,3840.7212
7412,3967.958
7413,8731.844
7414,7406.3784
7415,6366.525
7416,13969.521
7417,4258.4136
7418,3960.225
7419,4773.7666
7420,7035.7417
7421,7589.557
7422,5466.032
7423,6542.0654
7424,6414.802
7425,6904.642
7426,5364.597
7427,4173.234
7428,3983.5034
7429,3651.3096
7430,3241.1255
7431,3899.545
7432,6606.143
7433,13345.017
7434,5353.944
7435,4183.8926
7436,5836.178
7437,3195.5098
7438,4869.742
7439,3392.757
7440,7319.117
7441,5207.5415
7442,4908.885
7443,10696.159
7444,11477.719
7445,4165.375
7446,5457.754
7447,3342.6792
7448,4512.6113
7449,4818.233
7450,6743.7666
7451,3783.712
7452,3544.4
7453,4475.7437
7454,4498.695
7455,5568.402
7456,5320.7354
7457,3500.6296
7458,5749.206
7459,6817.2607
7460,5507.8335
7461,3514.958
7462,3306.2815
7463,6352.307
7464,3614.368
7465,8399.385
7466,3290.354
7467,3881.2454
7468,5174.9546
7469,4600.1636
7470,3765.902
7471,4331.5757
7472,4879.716
7473,8068.9395
7474,7473.1094
7475,4732.702
7476,3411.451
7477,4685.3813
7478,4953.527
7479,4014.2026
7480,4745.4863
7481,4885.4443
7482,9156.117
7483,5561.109
7484,4914.1035
7485,6603.982
7486,3755.3696
7487,7710.723
7488,4265.825
7489,10666.737
7490,4796.076
7491,4273.702
7492,4939.4717
7493,3398.9705
7494,6073.7534
7495,15324.145
7496,3478.868
7497,3839.0764
7498,7533.0654
7499,5365.1553
7500,5867.133
7501,6500.8438
7502,4790.932
7503,4334.812
7504,3611.4143
7505,7746.652
7506,4556.305
7507,5792.7964
7508,6362.185
7509,4047.408
7510,6411.3086
7511,4762.6187
7512,3568.3992
7513,7068.8564
7514,7012.1997
7515,3637.8376
7516,6031.828
7517,5025.444
7518,3967.9617
7519,7557.8013
7520,5460.3887
7521,6412.4644
7522,3773.3206
7523,3836.6055
7524,5966.5156
7525,2873.6814
7526,6200.5835
7527,3505.4048
7528,5167.797
7529,4062.9548
7530,4668.1753
7531,5494.615
7532,5629.1963
7533,5059.0386
7534,6654.091
7535,4364.6816
7536,6117.634
7537,5206.2354
7538,6351.7256
7539,7644.605
7540,5800.4434
7541,2591.5757
7542,4847.14
7543,5832.633
7544,3668.5146
7545,9443.795
7546,4203.7305
7547,5011.1597
7548,8671.688
7549,5573.0405
7550,2959.8123
7551,8710.516
7552,8252.461
7553,4503.937
7554,6150.9146
7555,7612.3867
7556,4520.4653
7557,4383.65
7558,5483.652
7559,4401.4277
7560,4623.0996
7561,5670.752
7562,3849.0466
7563,5634.3853
7564,5421.553
7565,5167.511
7566,5784.9834
7567,5020.662
7568,5240.8633
7569,3416.225
7570,5873.914
7571,5547.255
7572,4791.76
7573,5433.7295
7574,5410.591
7575,7800.2944
7576,4273.4575
7577,4216.7593
7578,4734.3457
7579,6032.484
7580,5596.298
7581,3838.9885
7582,3382.7583
7583,6827.8354
7584,6374.2173
7585,4387.4067
7586,6270.1143
7587,5155.503
7588,5463.426
7589,4172.597
7590,2790.775
7591,5305.967
7592,5308.032
7593,4844.1826
7594,7114.982
7595,6692.74
7596,4183.2896
7597,6408.9854
7598,3187.6729
7599,2514.7026
7600,6333.7207
7601,10515.803
7602,6081.5156
7603,5518.1504
7604,3293.4568
7605,5239.979
7606,6310.8423
7607,4481.943
7608,6236.552
7609,3761.5076
7610,3847.817
7611,4191.1304
7612,4256.2007
7613,4666.2383
7614,3807.7144
7615,3379.4102
7616,3536.0315
7617,5374.298
7618,4860.6924
7619,3946.773
7620,5041.999
7621,5174.8853
7622,4244.9087
7623,4975.077
7624,6770.3003
7625,5922.866
7626,4639.808
7627,3177.302
7628,8712.153
7629,5133.759
7630,3992.5042
7631,5958.729
7632,6541.791
7633,5719.0312
7634,4480.9
7635,6130.654
7636,7098.9033
7637,9898.892
7638,3748.8125
7639,3464.3098
7640,4073.8135
7641,5140.124
7642,4316.7017
7643,6326.5605
7644,6893.528
7645,4828.6123
7646,3375.3215
7647,4467.5073
7648,7101.72
7649,3859.0024
7650,5661.0674
7651,3153.2932
7652,5797.0415
7653,5899.2646
7654,5990.2485
7655,6966.102
7656,5132.2363
7657,3433.9438
7658,5002.9976
7659,5797.4897
7660,6835.8765
7661,5995.9424
7662,6258.3555
7663,4484.7056
7664,3713.519
7665,8062.3237
7666,3659.012
7667,8804.24
7668,4990.5767
7669,3356.5537
7670,5521.6626
7671,5028.239
7672,6504.23
7673,7119.374
7674,3438.097
7675,3727.901
7676,5575.7046
7677,6096.872
7678,7930.866
7679,4949.083
7680,4896.9873
7681,4074.723
7682,5119.7344
7683,4324.289
7684,8124.2783
7685,6590.0635
7686,9610.862
7687,3629.3696
7688,4861.147
7689,8999.237
7690,6747.1187
7691,3672.3418
7692,8011.6313
7693,5338.1514
7694,4720.1196
7695,3678.5054
7696,3939.337
7697,4426.0366
7698,4286.481
7699,3686.5886
7700,3702.4514
7701,6607.41
7702,5502.33
7703,17819.387
7704,5706.6616
7705,3562.4402
7706,5751.367
7707,8567.519
7708,5189.794
7709,6206.832
7710,5113.029
7711,6336.573
7712,5838.8726
7713,3302.4705
7714,4697.3115
7715,5334.644
7716,6652.3394
7717,5874.278
7718,7526.9897
7719,3651.233
7720,3738.3064
7721,3787.941
7722,7850.713
7723,8795.511
7724,7440.9253
7725,6288.8613
7726,3633.5854
7727,4532.542
7728,3343.0908
7729,6769.584
7730,8333.79
7731,7921.0986
7732,4289.897
7733,3869.1685
7734,3771.6145
7735,4707.9116
7736,8349.169
7737,5223.8594
7738,3745.0952
7739,3828.6829
7740,6279.4326
7741,3185.101
7742,6020.183
7743,3259.1924
7744,5418.146
7745,4887.761
7746,4503.439
7747,6893.7056
7748,5152.362
7749,4185.421
7750,6003.29
7751,5214.5
7752,8674.294
7753,4768.4194
7754,6331.7637
7755,6150.615
7756,7546.499
7757,5294.834
7758,7309.0156
7759,3325.0156
7760,4497.6265
7761,5025.966
7762,4965.6616
7763,7505.089
7764,6086.245
7765,4267.0786
7766,5714.6035
7767,5584.577
7768,7289.7095
7769,3317.2346
7770,11006.532
7771,3648.009
7772,5134.3125
7773,6901.0933
7774,3675.878
7775,4452.443
7776,4868.511
7777,5901.972
7778,4274.77
7779,4411.028
7780,6246.565
7781,6148.961
7782,5362.065
7783,3918.0913
7784,6386.559
7785,9694.42
7786,5734.249
7787,4037.6829
7788,5114.4673
7789,5586.7515
7790,5054.1523
7791,6162.1597
7792,3325.26
7793,6079.2886
7794,5225.071
7795,5387.6167
7796,6551.251
7797,4244.86
7798,4096.696
7799,3681.075
7800,6755.303
7801,7184.3965
7802,4371.444
7803,4056.4836
7804,5534.481
7805,4638.7505
7806,4459.7153
7807,6753.454
7808,4861.1235
7809,6673.3047
7810,4378.6597
7811,3991.6091
7812,4790.7173
7813,6291.033
7814,5986.9585
7815,6467.4956
7816,6372.467
7817,4242.524
7818,6639.332
7819,4497.948
7820,5057.2866
7821,7256.6885
7822,4814.9434
7823,8564.675
7824,6436.2466
7825,5714.1455
7826,4528.186
7827,6324.6777
7828,5815.606
7829,4826.025
7830,3123.5989
7831,4392.6284
7832,6050.1978
7833,4075.578
7834,3370.8875
7835,6902.226
7836,5487.1987
7837,4997.703
7838,4742.7217
7839,4399.518
7840,5969.077
7841,5687.1704
7842,4918.343
7843,4443.766
7844,5736.273
7845,5381.8286
7846,2681.649
7847,5807.674
7848,3730.9424
7849,6718.5415
7850,5863.1724
7851,5052.5522
7852,8771.643
7853,3670.335
7854,3986.0654
7855,8532.68
7856,5131.0176
7857,6572.525
7858,6611.6904
7859,4008.3484
7860,5335.5654
7861,4400.794
7862,6683.771
7863,9033.256
7864,5258.013
7865,2310.699
7866,3892.621
7867,6720.4385
7868,7057.296
7869,4231.6797
7870,5624.0386
7871,4074.1318
7872,4581.6094
7873,2857.8506
7874,4709.389
7875,4914.825
7876,5500.966
7877,5832.8833
7878,5424.786
7879,6620.1084
7880,7126.202
7881,6434.9204
7882,3589.9775
7883,8091.1035
7884,7843.1235
7885,4196.4507
7886,6243.581
7887,3930.5159
7888,5496.476
7889,2726.5588
7890,5441.401
7891,3742.0703
7892,8017.892
7893,5956.3315
7894,6496.833
7895,6639.9844
7896,4369.706
7897,6326.391
7898,16634.984
7899,7797.029
7900,4401.0034
7901,2253.3555
7902,4840.076
7903,6596.2456
7904,4661.976
7905,11482.383
7906,17024.996
7907,3213.8406
7908,4163.9014
7909,6412.122
7910,4019.713
7911,6242.0684
7912,4870.002
7913,6064.231
7914,4206.719
7915,4652.279
7916,4964.3877
7917,6227.3022
7918,6672.3755
7919,4627.701
7920,4560.3315
7921,5611.7993
7922,3691.114
7923,4184.3433
7924,6181.6514
7925,4230.094
7926,4571.285
7927,6027.239
7928,5330.458
7929,4820.927
7930,6112.676
7931,5540.154
7932,6538.3975
7933,6645.5405
7934,6454.2344
7935,4615.573
7936,2828.7388
7937,4915.529
7938,5822.344
7939,4723.9395
7940,3846.0042
7941,6964.169
7942,5414.9175
7943,7456.257
7944,5984.121
7945,4177.4556
7946,4193.9536
7947,3847.5747
7948,7714.423
7949,4032.1594
7950,6267.1245
7951,13149.928
7952,6565.814
7953,5221.787
7954,4028.653
7955,3962.171
7956,5584.8647
7957,3118.7725
7958,4597.488
7959,8773.852
7960,4298.237
7961,12457.271
7962,11153.293
7963,4456.3438
7964,5426.706
7965,5649.06
7966,5493.321
7967,4537.8887
7968,8764.25
7969,5724.303
7970,7270.045
7971,3610.4531
7972,6647.7915
7973,4134.2417
7974,6962.807
7975,4972.9424
7976,4774.964
7977,5394.5176
7978,5522.8794
7979,6412.838
7980,8109.182
7981,4971.4243
7982,8024.066
7983,5445.4814
7984,7961.394
7985,5100.057
7986,3847.1892
7987,3960.9316
7988,6754.163
7989,4967.9736
7990,5733.4175
7991,5090.7983
7992,7266.953
7993,3706.1335
7994,7286.1157
7995,5748.5757
7996,3324.6384
7997,10537.569
7998,14551.584
7999,5128.845
8000,5111.312
8001,7376.7476
8002,8509.388
8003,9960.792
8004,4646.9434
8005,6161.337
8006,4701.7183
8007,6464.924
8008,3529.9211
8009,4497.5063
8010,4054.7117
8011,4373.426
8012,6604.4355
8013,4419.392
8014,3391.2556
8015,5855.247
8016,3043.1743
8017,3561.6213
8018,4988.0303
8019,4948.7007
8020,7175.802
8021,6890.1953
8022,5838.3047
8023,5350.646
8024,4895.754
8025,9531.571
8026,6002.0474
8027,4243.7466
8028,4126.882
8029,6820.0703
8030,3907.7595
8031,5855.2754
8032,2919.5886
8033,4251.9316
8034,5496.901
8035,5120.54
8036,4053.3506
8037,7329.1978
8038,7843.49
8039,10420.018
8040,5138.281
8041,7440.3506
8042,2703.4226
8043,4400.58
8044,5014.1436
8045,2939.6526
8046,6648.3877
8047,4123.206
8048,4715.8486
8049,7521.6934
8050,8739.242
8051,6283.0815
8052,4479.8867
8053,3618.7734
8054,8227.336
8055,6907.929
8056,4864.278
8057,4029.7947
8058,5407.237
8059,7582.0103
8060,3499.5278
8061,5238.9844
8062,6303.8394
8063,6404.0483
8064,11663.854
8065,4032.0327
8066,11115.467
8067,5277.4233
8068,4299.007
8069,2791.703
8070,4905.463
8071,4572.188
8072,4574.9976
8073,5668.951
8074,4047.0913
8075,3565.4866
8076,5402.587
8077,2991.441
8078,6259.86
8079,5499.1455
8080,6427.633
8081,6959.043
8082,3707.2686
8083,7913.857
8084,5541.1787
8085,4723.66
8086,4915.59
8087,4039.4895
8088,8393.386
8089,5523.9385
8090,4105.51
8091,5576.008
8092,6591.082
8093,5671.7095
8094,4855.701
8095,7036.2646
8096,4858.282
8097,5341.4214
8098,4805.262
8099,7070.4204
8100,4965.2827
8101,4993.0527
8102,4130.611
8103,3831.401
8104,3462.8328
8105,3889.6885
8106,6553.5073
8107,7289.042
8108,8851.382
8109,8499.265
8110,6376.048
8111,5381.3047
8112,4812.762
8113,9918.246
8114,8462.751
8115,5074.175
8116,7090.2144
8117,7290.6133
8118,4670.745
8119,3469.7273
8120,8740.051
8121,5178.89
8122,5432.201
8123,4844.4224
8124,1972.3519
8125,8608.153
8126,5262.6943
8127,7229.7515
8128,4399.5894
8129,4344.739
8130,5980.018
8131,5588.26
8132,5158.9907
8133,5032.9507
8134,3551.9343
8135,3211.6582
8136,2501.987
8137,5659.0806
8138,15820.964
8139,3749.6387
8140,4763.75
8141,5503.275
8142,4554.8584
8143,4152.8184
8144,4374.1807
8145,3346.591
8146,5431.3047
8147,5393.211
8148,3090.712
8149,6568.752
8150,3703.211
8151,4176.639
8152,7485.7075
8153,6093.564
8154,8456.586
8155,4028.8723
8156,5494.8354
8157,4036.597
8158,3944.526
8159,12846.108
8160,7929.626
8161,5362.7656
8162,4345.9077
8163,3585.713
8164,4622.897
8165,3906.7234
8166,8226.928
8167,4475.586
8168,4349.234
8169,5456.619
8170,3806.8936
8171,5394.6
8172,5413.373
8173,5559.147
8174,5210.751
8175,3388.866
8176,4577.66
8177,4528.9287
8178,7369.406
8179,7201.2183
8180,5916.7397
8181,3413.5376
8182,6387.0527
8183,4695.314
8184,3751.6887
8185,5854.2695
8186,5991.546
8187,5331.531
8188,4872.0327
8189,5362.254
8190,4579.652
8191,5027.4663
8192,5842.856
8193,5371.2944
8194,4120.23
8195,7406.8945
8196,4661.443
8197,3799.9744
8198,9300.348
8199,4536.2227
8200,3049.5332
8201,6541.435
8202,7453.242
8203,7867.3086
8204,4139.51
8205,4740.171
8206,4904.2324
8207,6064.561
8208,4866.357
8209,6372.126
8210,2634.8723
8211,4369.9014
8212,4667.271
8213,4433.427
8214,3895.9385
8215,6241.622
8216,5946.891
8217,5128.3853
8218,6575.1455
8219,4770.926
8220,6784.943
8221,3620.662
8222,5239.879
8223,5165.1016
8224,6353.731
8225,6415.432
8226,2746.1719
8227,8046.5215
8228,5068.839
8229,5865.7783
8230,3896.3064
8231,3358.8823
8232,5981.0625
8233,3806.3232
8234,7094.6855
8235,5229.7925
8236,4516.4653
8237,5959.8604
8238,5250.656
8239,4196.331
8240,6026.554
8241,4163.186
8242,7091.175
8243,8286.574
8244,6360.267
8245,3825.7036
8246,4021.151
8247,3108.3823
8248,2547.3054
8249,6582.343
8250,4100.7544
8251,7547.111
8252,3223.9524
8253,4475.5215
8254,4690.6177
8255,7226.05
8256,3996.8672
8257,4055.2144
8258,3996.711
8259,6320.571
8260,4405.145
8261,5640.2627
8262,6229.8926
8263,7469.14
8264,6328.081
8265,6150.867
8266,4889.6123
8267,3956.2454
8268,4001.6396
8269,8871.218
8270,7233.3594
8271,6584.5723
8272,14117.334
8273,4438.8604
8274,3984.712
8275,4870.402
8276,7223.369
8277,7428.8345
8278,5503.6377
8279,6777.847
8280,6328.196
8281,6748.1035
8282,5336.5933
8283,4172.219
8284,4141.1562
8285,3649.819
8286,3179.658
8287,3858.0088
8288,6628.265
8289,13298.3125
8290,5319.2534
8291,4095.3127
8292,5588.734
8293,2951.038
8294,4802.105
8295,3429.2988
8296,7633.6245
8297,5156.939
8298,5112.287
8299,10585.185
8300,11151.89
8301,4082.169
8302,5469.276
8303,3250.979
8304,4458.027
8305,4875.603
8306,6764.291
8307,3811.003
8308,3447.4043
8309,4538.079
8310,4364.1157
8311,5736.8096
8312,5258.991
8313,3771.5789
8314,5846.7363
8315,7121.4795
8316,5470.9507
8317,3533.8025
8318,3189.3853
8319,6690.94
8320,3495.204
8321,8438.386
8322,3231.3298
8323,3863.5625
8324,5117.5366
8325,4876.0913
8326,3762.48
8327,4305.8984
8328,4807.1694
8329,8031.6533
8330,7381.259
8331,4878.101
8332,3560.7754
8333,4725.3857
8334,4913.5786
8335,4226.795
8336,4856.0903
8337,5102.1255
8338,8892.21
8339,5481.8633
8340,5144.9507
8341,6557.966
8342,3766.3333
8343,7835.8784
8344,4354.0654
8345,10604.495
8346,4860.386
8347,4248.2466
8348,4799.371
8349,3576.469
8350,6258.7373
8351,15032.345
8352,3217.8196
8353,3692.3606
8354,8097.6733
8355,5329.8735
8356,5664.0435
8357,6422.479
8358,4731.366
8359,4069.63
8360,3791.9321
8361,7825.758
8362,4596.102
8363,5961.714
8364,6136.586
8365,4042.5925
8366,6401.007
8367,5009.96
8368,3559.8416
8369,7403.921
8370,7726.986
8371,3560.9893
8372,6101.2876
8373,5164.3726
8374,3921.2395
8375,7702.667
8376,5577.412
8377,6519.1987
8378,3815.9976
8379,3799.9058
8380,5684.133
8381,2783.5134
8382,6298.7065
8383,3286.5361
8384,5203.564
8385,4213.2363
8386,4680.0483
8387,5388.2695
8388,5722.955
8389,5182.819
8390,6696.0986
8391,4328.552
8392,6060.4146
8393,4991.7334
8394,6067.13
8395,7548.774
8396,5938.139
8397,2422.4663
8398,4952.6343
8399,6107.2036
8400,3609.761
8401,9226.468
8402,4118.0024
8403,5190.0913
8404,8792.91
8405,5908.917
8406,2954.9792
8407,8514.4375
8408,8286.273
8409,4540.5996
8410,6245.8203
8411,8305.715
8412,4335.0474
8413,4498.9565
8414,5579.796
8415,4486.1562
8416,4468.1636
8417,5614.921
8418,4002.514
8419,5691.4844
8420,5557.763
8421,5329.914
8422,5602.5415
8423,5162.7617
8424,5469.6675
8425,3535.927
8426,6007.489
8427,5586.3677
8428,4929.4834
8429,5443.2954
8430,5618.977
8431,8075.4917
8432,4225.7905
8433,4206.0327
8434,4893.793
8435,5884.95
8436,5836.1113
8437,3905.7322
8438,3389.9941
8439,6033.7266
8440,6332.41
8441,4480.024
8442,6269.157
8443,5247.7114
8444,4859.4546
8445,3972.226
8446,2841.7246
8447,5245.6797
8448,5444.921
8449,5305.5063
8450,7083.043
8451,6331.6973
8452,4277.2627
8453,6528.9624
8454,3215.4565
8455,2614.2092
8456,6276.4863
8457,10190.807
8458,5965.7983
8459,5607.9043
8460,3346.112
8461,5519.4297
8462,6063.0513
8463,4429.8335
8464,6370.4917
8465,3718.0457
8466,4006.1465
8467,4193.4854
8468,4243.0464
8469,4598.922
8470,3814.0615
8471,3507.9539
8472,3585.5693
8473,5348.1665
8474,5157.431
8475,3820.4666
8476,5408.2017
8477,5144.244
8478,4246.662
8479,5069.3564
8480,6372.831
8481,5650.0947
8482,4546.8013
8483,3164.0776
8484,9572.13
8485,5306.412
8486,4068.0505
8487,5903.667
8488,6449.9326
8489,5811.5693
8490,4515.3105
8491,6255.741
8492,7508.934
8493,9778.3955
8494,3889.0913
8495,3615.1196
8496,4055.458
8497,5149.9243
8498,4377.599
8499,5801.489
8500,6964.561
8501,4789.511
8502,3459.6167
8503,4477.2173
8504,7428.9126
8505,3906.5854
8506,5808.1226
8507,3213.7546
8508,5946.0
8509,5895.0293
8510,6019.6484
8511,6945.992
8512,5305.709
8513,3339.0493
8514,5084.548
8515,6274.009
8516,6949.0073
8517,5874.3843
8518,6113.5674
8519,4568.9487
8520,3738.1638
8521,8128.0605
8522,3581.8772
8523,9048.208
8524,5035.107
8525,3213.8743
8526,5497.478
8527,5320.1064
8528,6521.133
8529,7288.2495
8530,3409.0142
8531,3805.158
8532,5580.2695
8533,6377.9697
8534,7716.101
8535,5246.3257
8536,5154.3086
8537,4012.7058
8538,5212.615
8539,4323.5303
8540,8075.9614
8541,6834.905
8542,9678.724
8543,3574.941
8544,4986.1084
8545,9004.191
8546,6896.1323
8547,3902.4363
8548,8172.347
8549,5217.52
8550,4966.8647
8551,3779.1199
8552,3947.2283
8553,4585.8066
8554,4332.894
8555,3682.7573
8556,3820.2808
8557,6515.121
8558,5391.5034
8559,17975.639
8560,5598.113
8561,3845.219
8562,5850.2285
8563,8973.609
8564,5760.025
8565,6840.305
8566,5491.503
8567,6747.035
8568,6184.9775
8569,3666.073
8570,4789.721
8571,5700.6665
8572,7205.135
8573,6180.914
8574,8603.836
8575,4153.3174
8576,4097.6455
8577,4198.3125
8578,8403.76
8579,9611.871
8580,7795.4673
8581,6693.334
8582,2575.9734
8583,4911.859
8584,3709.3274
8585,6728.9756
8586,8871.59
8587,9291.445
8588,4290.7437
8589,3815.459
8590,3073.611
8591,5430.0977
8592,8707.966
8593,4971.429
8594,4101.1885
8595,4210.8823
8596,6781.5264
8597,3274.8813
8598,6474.6187
8599,3527.05
8600,6194.4946
8601,5501.4697
8602,4930.955
8603,7137.528
8604,6118.8066
8605,5023.6416
8606,6126.0596
8607,5781.183
8608,8546.347
8609,5526.236
8610,7065.4453
8611,6756.753
8612,7558.277
8613,5555.007
8614,7576.336
8615,3748.4155
8616,4694.221
8617,5227.7925
8618,5544.948
8619,8286.376
8620,6397.4116
8621,4902.6377
8622,5879.3623
8623,6599.581
8624,7330.1484
8625,3376.642
8626,11126.211
8627,3076.5857
8628,6081.812
8629,7072.1133
8630,3920.57
8631,4349.3457
8632,4766.186
8633,6267.525
8634,4703.306
8635,5109.1333
8636,7022.601
8637,6737.0356
8638,5528.329
8639,4606.4995
8640,7156.39
8641,10941.588
8642,6346.7773
8643,4631.358
8644,5279.4727
8645,6218.992
8646,5698.323
8647,7062.279
8648,3613.4922
8649,6904.4316
8650,5817.6587
8651,6034.0547
8652,7611.181
8653,4044.3167
8654,4076.2312
8655,4101.345
8656,7238.7427
8657,7735.643
8658,4733.682
8659,4183.601
8660,6200.69
8661,4860.576
8662,4926.9497
8663,7561.0674
8664,5797.534
8665,7205.313
8666,4890.8154
8667,3840.1533
8668,5093.3438
8669,7205.9863
8670,6814.251
8671,6832.4478
8672,7088.443
8673,4858.305
8674,7460.5107
8675,4224.9927
8676,5179.952
8677,7919.5806
8678,5338.1357
8679,8208.234
8680,6605.803
8681,6280.7144
8682,4656.501
8683,5958.2407
8684,6043.1265
8685,5498.0493
8686,3507.1912
8687,4533.056
8688,6820.5
8689,4146.6157
8690,3290.348
8691,7276.6147
8692,6425.242
8693,5560.955
8694,5101.3613
8695,4574.0635
8696,5806.3604
8697,6213.905
8698,5362.7246
8699,4733.4517
8700,6601.016
8701,5624.7095
8702,3218.713
8703,5846.3013
8704,4146.2397
8705,7033.3794
8706,6961.346
8707,5928.6147
8708,10103.154
8709,4488.4717
8710,4494.8643
8711,8588.889
8712,5587.1396
8713,6864.154
8714,6733.438
8715,3636.9526
8716,5635.621
8717,5286.4263
8718,7122.614
8719,9596.913
8720,5711.1924
8721,2548.0942
8722,4188.6006
8723,6908.4897
8724,6689.3447
8725,4747.379
8726,5922.9224
8727,4396.6567
8728,4787.9673
8729,3002.646
8730,4769.1104
8731,5387.4937
8732,6244.51
8733,5991.649
8734,5597.643
8735,6804.015
8736,6784.315
8737,7364.55
8738,4069.2693
